seed,demand_multiplier,baseline_mean_turnaround_min,scenario_mean_turnaround_min,delta_mean_turnaround_min,baseline_median_turnaround_min,scenario_median_turnaround_min,delta_median_turnaround_min,baseline_p90_turnaround_min,scenario_p90_turnaround_min,delta_p90_turnaround_min,baseline_mean_rmg_service_min,scenario_mean_rmg_service_min,delta_mean_rmg_service_min,baseline_median_rmg_service_min,scenario_median_rmg_service_min,delta_median_rmg_service_min,baseline_p90_rmg_service_min,scenario_p90_rmg_service_min,delta_p90_rmg_service_min,baseline_mean_rmg_pre_service_min,scenario_mean_rmg_pre_service_min,delta_mean_rmg_pre_service_min,baseline_median_rmg_pre_service_min,scenario_median_rmg_pre_service_min,delta_median_rmg_pre_service_min,baseline_p90_rmg_pre_service_min,scenario_p90_rmg_pre_service_min,delta_p90_rmg_pre_service_min,baseline_rmg_events,scenario_rmg_events,delta_rmg_events,baseline_rmg_receive_events,scenario_rmg_receive_events,delta_rmg_receive_events,baseline_mean_rmg_receive_service_min,scenario_mean_rmg_receive_service_min,delta_mean_rmg_receive_service_min,baseline_median_rmg_receive_service_min,scenario_median_rmg_receive_service_min,delta_median_rmg_receive_service_min,baseline_p90_rmg_receive_service_min,scenario_p90_rmg_receive_service_min,delta_p90_rmg_receive_service_min,baseline_mean_rmg_receive_pre_service_min,scenario_mean_rmg_receive_pre_service_min,delta_mean_rmg_receive_pre_service_min,baseline_median_rmg_receive_pre_service_min,scenario_median_rmg_receive_pre_service_min,delta_median_rmg_receive_pre_service_min,baseline_p90_rmg_receive_pre_service_min,scenario_p90_rmg_receive_pre_service_min,delta_p90_rmg_receive_pre_service_min,baseline_rmg_delivery_events,scenario_rmg_delivery_events,delta_rmg_delivery_events,baseline_mean_rmg_delivery_service_min,scenario_mean_rmg_delivery_service_min,delta_mean_rmg_delivery_service_min,baseline_median_rmg_delivery_service_min,scenario_median_rmg_delivery_service_min,delta_median_rmg_delivery_service_min,baseline_p90_rmg_delivery_service_min,scenario_p90_rmg_delivery_service_min,delta_p90_rmg_delivery_service_min,baseline_mean_rmg_delivery_pre_service_min,scenario_mean_rmg_delivery_pre_service_min,delta_mean_rmg_delivery_pre_service_min,baseline_median_rmg_delivery_pre_service_min,scenario_median_rmg_delivery_pre_service_min,delta_median_rmg_delivery_pre_service_min,baseline_p90_rmg_delivery_pre_service_min,scenario_p90_rmg_delivery_pre_service_min,delta_p90_rmg_delivery_pre_service_min,baseline_mean_inter_arrival_min,scenario_mean_inter_arrival_min,delta_mean_inter_arrival_min,baseline_zero_inter_arrival_share,scenario_zero_inter_arrival_share,delta_zero_inter_arrival_share,baseline_arrival_rate_per_elapsed_hour,scenario_arrival_rate_per_elapsed_hour,delta_arrival_rate_per_elapsed_hour
44,1.2,32.018,31.175,-0.843,28.0,28.0,0.0,54.0,52.0,-2.0,11.191906005221933,11.009852216748769,-0.1820537884731639,9.0,8.0,-1.0,22.0,23.0,1.0,8.102480417754569,8.040503557744938,-0.061976860009631096,5.0,6.0,1.0,19.0,19.0,0.0,1532.0,1827.0,295.0,903.0,1084.0,181.0,11.473975636766335,11.345018450184503,-0.12895718658183242,9.0,9.0,0.0,21.0,23.0,2.0,7.861572535991141,7.739852398523985,-0.12172013746715571,5.0,5.0,0.0,19.0,18.0,-1.0,508.0,607.0,99.0,8.85236220472441,8.803953871499177,-0.048408333225232525,7.0,6.0,-1.0,19.0,18.0,-1.0,8.726377952755906,8.490939044481054,-0.23543890827485114,6.0,6.0,0.0,20.0,20.0,0.0,0.6773386693346674,0.6127553147144643,-0.06458335462020304,0.5302651325662832,0.535223009587328,0.0049578770210448875,88.58197932053176,97.91836734693878,9.336388026407022
44,1.5,32.018,31.750666666666667,-0.2673333333333332,28.0,28.0,0.0,54.0,53.0,-1.0,11.191906005221933,11.233709817549956,0.041803812328023326,9.0,8.0,-1.0,22.0,22.0,0.0,8.102480417754569,8.105125977410948,0.0026455596563792483,5.0,6.0,1.0,19.0,18.0,-1.0,1532.0,2302.0,770.0,903.0,1370.0,467.0,11.473975636766335,11.436496350364964,-0.037479286401371326,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,8.212408759124088,0.35083622313294693,5.0,5.0,0.0,19.0,18.0,-1.0,508.0,758.0,250.0,8.85236220472441,8.911609498680738,0.05924729395632866,7.0,7.0,0.0,19.0,17.0,-2.0,8.726377952755906,8.08311345646438,-0.6432644962915255,6.0,6.0,0.0,20.0,18.0,-2.0,0.6773386693346674,0.5318439479826609,-0.14549472135200647,0.5302651325662832,0.5565188396132044,0.026253707046921204,88.58197932053176,112.81504702194357,24.233067701411812
44,2.0,32.018,32.20775,0.18974999999999653,28.0,28.0,0.0,54.0,55.0,1.0,11.191906005221933,11.391860846734494,0.19995484151256093,9.0,9.0,0.0,22.0,23.0,1.0,8.102480417754569,8.12274368231047,0.020263264555900662,5.0,6.0,1.0,19.0,19.0,0.0,1532.0,3047.0,1515.0,903.0,1800.0,897.0,11.473975636766335,11.515555555555556,0.04157991878922118,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,8.373888888888889,0.5123163528977477,5.0,6.0,1.0,19.0,20.0,1.0,508.0,1007.0,499.0,8.85236220472441,9.104270109235353,0.2519079045109436,7.0,7.0,0.0,19.0,18.0,-1.0,8.726377952755906,7.746772591857001,-0.9796053608989048,6.0,5.0,-1.0,20.0,18.0,-2.0,0.6773386693346674,0.17404351087771944,-0.5032951584569479,0.5302651325662832,0.892223055763941,0.36195792319765785,88.58197932053176,344.7413793103448,256.1593999898131
44,2.4,32.018,31.656041666666667,-0.3619583333333338,28.0,27.0,-1.0,54.0,53.0,-1.0,11.191906005221933,11.050986842105264,-0.14091916311666886,9.0,8.0,-1.0,22.0,22.0,0.0,8.102480417754569,8.17626096491228,0.0737805471577122,5.0,6.0,1.0,19.0,19.0,0.0,1532.0,3648.0,2116.0,903.0,2165.0,1262.0,11.473975636766335,11.663741339491917,0.18976570272558213,9.0,9.0,0.0,21.0,23.0,2.0,7.861572535991141,8.404157043879907,0.5425845078887663,5.0,6.0,1.0,19.0,19.0,0.0,508.0,1202.0,694.0,8.85236220472441,8.370216306156406,-0.48214589856800316,7.0,6.0,-1.0,19.0,17.0,-2.0,8.726377952755906,7.886855241264559,-0.8395227114913464,6.0,6.0,0.0,20.0,18.0,-2.0,0.6773386693346674,0.15586580537612002,-0.5214728639585473,0.5302651325662832,0.8870598041258596,0.35679467155957645,88.58197932053176,384.9465240641711,296.3645447436394
44,3.0,32.018,32.06766666666667,0.04966666666666697,28.0,28.0,0.0,54.0,54.0,0.0,11.191906005221933,11.084494773519165,-0.107411231702768,9.0,8.0,-1.0,22.0,22.0,0.0,8.102480417754569,8.081881533101045,-0.02059888465352344,5.0,5.0,0.0,19.0,19.0,0.0,1532.0,4592.0,3060.0,903.0,2732.0,1829.0,11.473975636766335,11.408857979502196,-0.06511765726413898,9.0,9.0,0.0,21.0,23.0,2.0,7.861572535991141,8.034040995607613,0.17246845961647228,5.0,6.0,1.0,19.0,19.0,0.0,508.0,1503.0,995.0,8.85236220472441,8.604125083167,-0.24823712155740907,7.0,7.0,0.0,19.0,17.0,-2.0,8.726377952755906,8.194278110445776,-0.5320998423101297,6.0,5.0,-1.0,20.0,18.799999999999955,-1.2000000000000455,0.6773386693346674,0.1415235872645441,-0.5358150820701233,0.5302651325662832,0.8839806634439074,0.3537155308776242,88.58197932053176,423.9575971731449,335.3756178526131
45,1.2,32.058,32.54875,0.49074999999999847,28.0,28.0,0.0,53.100000000000136,55.0,1.8999999999998636,10.852371409485638,11.110188261351052,0.2578168518654138,8.0,8.0,0.0,21.40000000000009,23.0,1.599999999999909,8.04742818971276,8.063676633444075,0.01624844373131573,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,1806.0,309.0,901.0,1063.0,162.0,11.27968923418424,11.282220131702728,0.0025308975184881177,9.0,9.0,0.0,21.0,23.0,2.0,7.9245283018867925,8.187206020696143,0.26267771880935076,5.0,5.0,0.0,19.0,20.0,1.0,487.0,613.0,126.0,8.447638603696099,9.109298531810767,0.661659928114668,6.0,7.0,1.0,16.400000000000034,18.800000000000068,2.400000000000034,8.252566735112936,7.809135399673735,-0.4434313354392003,6.0,5.0,-1.0,19.400000000000034,18.0,-1.400000000000034,0.6878439219609805,0.6252605252188412,-0.06258339674213931,0.5407703851925963,0.5385577323884952,-0.0022126528041011007,87.22909090909091,95.96,8.73090909090908
45,1.5,32.058,32.42066666666667,0.36266666666666936,28.0,28.0,0.0,53.100000000000136,55.0,1.8999999999998636,10.852371409485638,10.950682518714222,0.09831110922858421,8.0,8.0,0.0,21.40000000000009,22.0,0.599999999999909,8.04742818971276,8.192866578599736,0.14543838888697636,5.0,6.0,1.0,19.0,19.0,0.0,1497.0,2271.0,774.0,901.0,1352.0,451.0,11.27968923418424,11.045118343195266,-0.234570890988973,9.0,9.0,0.0,21.0,21.90000000000009,0.900000000000091,7.9245283018867925,8.105029585798816,0.18050128391202325,5.0,6.0,1.0,19.0,19.0,0.0,487.0,751.0,264.0,8.447638603696099,9.07190412782956,0.6242655241334614,6.0,7.0,1.0,16.400000000000034,17.0,0.5999999999999659,8.252566735112936,8.25699067909454,0.00442394398160495,6.0,5.0,-1.0,19.400000000000034,20.0,0.5999999999999659,0.6878439219609805,0.559186395465155,-0.1286575264958255,0.5407703851925963,0.5411803934644882,0.0004100082718918596,87.22909090909091,107.29874776386404,20.06965685477313
45,2.0,32.058,32.2695,0.2115000000000009,28.0,28.0,0.0,53.100000000000136,54.0,0.8999999999998636,10.852371409485638,10.894736842105264,0.042365432619625665,8.0,8.0,0.0,21.40000000000009,21.0,-0.40000000000009095,8.04742818971276,8.10659560293138,0.059167413218620624,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,3002.0,1505.0,901.0,1769.0,868.0,11.27968923418424,11.029960429621255,-0.2497288045629844,9.0,9.0,0.0,21.0,21.0,0.0,7.9245283018867925,8.313736574335783,0.3892082724489905,5.0,6.0,1.0,19.0,20.0,1.0,487.0,1010.0,523.0,8.447638603696099,9.006930693069307,0.5592920893732085,6.0,6.0,0.0,16.400000000000034,18.0,1.599999999999966,8.252566735112936,7.992079207920792,-0.26048752719214363,6.0,6.0,0.0,19.400000000000034,18.0,-1.400000000000034,0.6878439219609805,0.183295823955989,-0.5045480980049916,0.5407703851925963,0.883970992748187,0.3432006075555907,87.22909090909091,327.33969986357437,240.11060895448344
45,2.4,32.058,32.72020833333333,0.6622083333333322,28.0,28.0,0.0,53.100000000000136,56.0,2.8999999999998636,10.852371409485638,11.108587257617728,0.25621584813209,8.0,8.0,0.0,21.40000000000009,22.0,0.599999999999909,8.04742818971276,8.271191135734073,0.22376294602131352,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,3610.0,2113.0,901.0,2128.0,1227.0,11.27968923418424,11.390977443609023,0.11128820942478335,9.0,9.0,0.0,21.0,22.0,1.0,7.9245283018867925,8.385338345864662,0.46081004397786973,5.0,5.0,0.0,19.0,19.0,0.0,487.0,1212.0,725.0,8.447638603696099,8.613861386138614,0.16622278244251554,6.0,6.0,0.0,16.400000000000034,17.0,0.5999999999999659,8.252566735112936,8.027227722772277,-0.22533901234065823,6.0,6.0,0.0,19.400000000000034,19.0,-0.4000000000000341,0.6878439219609805,0.14982287976661804,-0.5380210421943625,0.5407703851925963,0.8870598041258596,0.34628941893326326,87.22909090909091,400.4728789986092,313.24378808951826
45,3.0,32.058,33.05533333333333,0.9973333333333301,28.0,28.0,0.0,53.100000000000136,55.0,1.8999999999998636,10.852371409485638,11.053869832893579,0.20149842340794066,8.0,8.0,0.0,21.40000000000009,22.0,0.599999999999909,8.04742818971276,7.960202286719437,-0.087225902993322,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,4548.0,3051.0,901.0,2676.0,1775.0,11.27968923418424,11.100149476831092,-0.17953975735314742,9.0,9.0,0.0,21.0,22.0,1.0,7.9245283018867925,8.10388639760837,0.1793580957215779,5.0,5.0,0.0,19.0,19.0,0.0,487.0,1526.0,1039.0,8.447638603696099,9.005897771952817,0.5582591682567184,6.0,7.0,1.0,16.400000000000034,18.0,1.599999999999966,8.252566735112936,7.695937090432503,-0.5566296446804326,6.0,5.0,-1.0,19.400000000000034,18.0,-1.400000000000034,0.6878439219609805,0.1390231705284214,-0.5488207514325592,0.5407703851925963,0.8844807467911319,0.3437103615985355,87.22909090909091,431.58273381294964,344.3536429038587
46,1.2,32.388,31.785,-0.602999999999998,28.0,27.0,-1.0,55.0,54.0,-1.0,11.163636363636364,11.018418201516793,-0.14521816211957095,8.0,8.0,0.0,23.0,22.0,-1.0,8.86038961038961,8.198808234019502,-0.6615813763701084,6.0,6.0,0.0,20.0,19.0,-1.0,1540.0,1846.0,306.0,957.0,1145.0,188.0,11.596656217345872,11.181659388646288,-0.414996828699584,9.0,9.0,0.0,23.399999999999977,21.0,-2.3999999999999773,8.86833855799373,8.131004366812228,-0.7373341911815032,6.0,6.0,0.0,20.0,19.0,-1.0,472.0,565.0,93.0,8.370762711864407,9.161061946902654,0.7902992350382476,6.0,7.0,1.0,16.0,20.0,4.0,8.709745762711865,8.47787610619469,-0.2318696565171745,5.0,6.0,1.0,19.900000000000034,18.0,-1.900000000000034,0.6538269134567284,0.6419341392246769,-0.011892774232051484,0.5577788894447223,0.5468945393914131,-0.010884350053309233,91.76740627390971,93.46753246753246,1.7001261936227507
46,1.5,32.388,31.885666666666665,-0.5023333333333326,28.0,28.0,0.0,55.0,53.0,-2.0,11.163636363636364,10.991792656587473,-0.1718437070488914,8.0,8.0,0.0,23.0,22.0,-1.0,8.86038961038961,8.030237580993521,-0.8301520293960891,6.0,5.0,-1.0,20.0,19.0,-1.0,1540.0,2315.0,775.0,957.0,1426.0,469.0,11.596656217345872,11.14586255259467,-0.4507936647512025,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,7.791023842917251,-1.0773147150764801,6.0,5.0,-1.0,20.0,18.0,-2.0,472.0,724.0,252.0,8.370762711864407,8.964088397790055,0.5933256859256488,6.0,7.0,1.0,16.0,16.700000000000045,0.7000000000000455,8.709745762711865,8.366022099447514,-0.3437236632643508,5.0,6.0,1.0,19.900000000000034,19.0,-0.9000000000000341,0.6538269134567284,0.5471823941313771,-0.10664451932535124,0.5577788894447223,0.5521840613537846,-0.005594828090937698,91.76740627390971,109.6526508226691,17.88524454875939
46,2.0,32.388,32.83575,0.4477499999999992,28.0,28.0,0.0,55.0,56.0,1.0,11.163636363636364,11.040509637373408,-0.12312672626295651,8.0,8.0,0.0,23.0,22.0,-1.0,8.86038961038961,8.628552760535772,-0.23183684985383834,6.0,6.0,0.0,20.0,20.0,0.0,1540.0,3061.0,1521.0,957.0,1872.0,915.0,11.596656217345872,11.321047008547009,-0.27560920879886375,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,8.759615384615385,-0.1087231733783458,6.0,6.0,0.0,20.0,21.0,1.0,472.0,960.0,488.0,8.370762711864407,8.709375,0.3386122881355931,6.0,7.0,1.0,16.0,17.0,1.0,8.709745762711865,8.526041666666666,-0.183704096045199,5.0,6.0,1.0,19.900000000000034,19.0,-0.9000000000000341,0.6538269134567284,0.20530132533133283,-0.44852558812539556,0.5577788894447223,0.8799699924981246,0.32219110305340226,91.76740627390971,292.2533495736906,200.4859432997809
