seed,demand_multiplier,baseline_mean_turnaround_min,scenario_mean_turnaround_min,delta_mean_turnaround_min,baseline_median_turnaround_min,scenario_median_turnaround_min,delta_median_turnaround_min,baseline_p90_turnaround_min,scenario_p90_turnaround_min,delta_p90_turnaround_min,baseline_mean_rmg_service_min,scenario_mean_rmg_service_min,delta_mean_rmg_service_min,baseline_median_rmg_service_min,scenario_median_rmg_service_min,delta_median_rmg_service_min,baseline_p90_rmg_service_min,scenario_p90_rmg_service_min,delta_p90_rmg_service_min,baseline_mean_rmg_pre_service_min,scenario_mean_rmg_pre_service_min,delta_mean_rmg_pre_service_min,baseline_median_rmg_pre_service_min,scenario_median_rmg_pre_service_min,delta_median_rmg_pre_service_min,baseline_p90_rmg_pre_service_min,scenario_p90_rmg_pre_service_min,delta_p90_rmg_pre_service_min,baseline_rmg_events,scenario_rmg_events,delta_rmg_events,baseline_rmg_receive_events,scenario_rmg_receive_events,delta_rmg_receive_events,baseline_mean_rmg_receive_service_min,scenario_mean_rmg_receive_service_min,delta_mean_rmg_receive_service_min,baseline_median_rmg_receive_service_min,scenario_median_rmg_receive_service_min,delta_median_rmg_receive_service_min,baseline_p90_rmg_receive_service_min,scenario_p90_rmg_receive_service_min,delta_p90_rmg_receive_service_min,baseline_mean_rmg_receive_pre_service_min,scenario_mean_rmg_receive_pre_service_min,delta_mean_rmg_receive_pre_service_min,baseline_median_rmg_receive_pre_service_min,scenario_median_rmg_receive_pre_service_min,delta_median_rmg_receive_pre_service_min,baseline_p90_rmg_receive_pre_service_min,scenario_p90_rmg_receive_pre_service_min,delta_p90_rmg_receive_pre_service_min,baseline_rmg_delivery_events,scenario_rmg_delivery_events,delta_rmg_delivery_events,baseline_mean_rmg_delivery_service_min,scenario_mean_rmg_delivery_service_min,delta_mean_rmg_delivery_service_min,baseline_median_rmg_delivery_service_min,scenario_median_rmg_delivery_service_min,delta_median_rmg_delivery_service_min,baseline_p90_rmg_delivery_service_min,scenario_p90_rmg_delivery_service_min,delta_p90_rmg_delivery_service_min,baseline_mean_rmg_delivery_pre_service_min,scenario_mean_rmg_delivery_pre_service_min,delta_mean_rmg_delivery_pre_service_min,baseline_median_rmg_delivery_pre_service_min,scenario_median_rmg_delivery_pre_service_min,delta_median_rmg_delivery_pre_service_min,baseline_p90_rmg_delivery_pre_service_min,scenario_p90_rmg_delivery_pre_service_min,delta_p90_rmg_delivery_pre_service_min,baseline_mean_inter_arrival_min,scenario_mean_inter_arrival_min,delta_mean_inter_arrival_min,baseline_zero_inter_arrival_share,scenario_zero_inter_arrival_share,delta_zero_inter_arrival_share,baseline_arrival_rate_per_elapsed_hour,scenario_arrival_rate_per_elapsed_hour,delta_arrival_rate_per_elapsed_hour
44,1.2,32.018,32.125,0.10699999999999932,28.0,28.0,0.0,54.0,55.0,1.0,11.191906005221933,11.099836333878887,-0.09206967134304556,9.0,9.0,0.0,22.0,23.0,1.0,8.102480417754569,8.068739770867431,-0.033740646887137515,5.0,5.0,0.0,19.0,18.0,-1.0,1532.0,1833.0,301.0,903.0,1092.0,189.0,11.473975636766335,11.371794871794872,-0.10218076497146278,9.0,9.0,0.0,21.0,23.0,2.0,7.861572535991141,8.05952380952381,0.19795127353266917,5.0,6.0,1.0,19.0,18.0,-1.0,508.0,608.0,100.0,8.85236220472441,9.049342105263158,0.19697990053874825,7.0,7.0,0.0,19.0,18.0,-1.0,8.726377952755906,8.070723684210526,-0.6556542685453799,6.0,5.0,-1.0,20.0,18.0,-2.0,0.6773386693346674,0.5514797832430179,-0.1258588860916494,0.5302651325662832,0.5956648603584827,0.06539972779219949,88.58197932053176,108.79818594104309,20.21620662051133
44,1.5,32.018,32.022333333333336,0.0043333333333350765,28.0,28.0,0.0,54.0,54.0,0.0,11.191906005221933,11.242794759825328,0.05088875460339537,9.0,9.0,0.0,22.0,22.0,0.0,8.102480417754569,8.28646288209607,0.18398246434150067,5.0,5.0,0.0,19.0,20.0,1.0,1532.0,2290.0,758.0,903.0,1364.0,461.0,11.473975636766335,11.463343108504398,-0.010632528261936613,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,8.527126099706745,0.665553563715604,5.0,5.0,0.0,19.0,20.0,1.0,508.0,753.0,245.0,8.85236220472441,9.217795484727755,0.3654332800033462,7.0,7.0,0.0,19.0,18.0,-1.0,8.726377952755906,7.892430278884462,-0.8339476738714433,6.0,5.0,-1.0,20.0,19.0,-1.0,0.6773386693346674,0.43114371457152384,-0.24619495476314351,0.5302651325662832,0.6695565188396132,0.13929138627333004,88.58197932053176,139.1647331786543,50.582753858122544
44,2.0,32.018,32.04125,0.02324999999999733,28.0,28.0,0.0,54.0,54.0,0.0,11.191906005221933,11.001632919660352,-0.1902730855615804,9.0,8.0,-1.0,22.0,22.0,0.0,8.102480417754569,8.139451338994121,0.03697092123955237,5.0,6.0,1.0,19.0,19.0,0.0,1532.0,3062.0,1530.0,903.0,1816.0,913.0,11.473975636766335,11.343612334801762,-0.13036330196457335,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,8.269823788546255,0.40825125255511363,5.0,6.0,1.0,19.0,19.0,0.0,508.0,1005.0,497.0,8.85236220472441,8.94228855721393,0.08992635248952041,7.0,7.0,0.0,19.0,17.600000000000023,-1.3999999999999773,8.726377952755906,8.192039800995024,-0.5343381517608812,6.0,6.0,0.0,20.0,19.0,-1.0,0.6773386693346674,0.33358339584896224,-0.3437552734857051,0.5302651325662832,0.7236809202300575,0.19341578766377432,88.58197932053176,179.86506746626688,91.28308814573512
44,2.4,32.018,31.577291666666667,-0.44070833333333326,28.0,28.0,0.0,54.0,53.0,-1.0,11.191906005221933,11.151124520021941,-0.04078148519999125,9.0,8.0,-1.0,22.0,22.0,0.0,8.102480417754569,8.230663741086122,0.12818332333155347,5.0,6.0,1.0,19.0,19.0,0.0,1532.0,3646.0,2114.0,903.0,2149.0,1246.0,11.473975636766335,11.315495579339228,-0.15848005742710747,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,8.284783620288506,0.42321108429736487,5.0,6.0,1.0,19.0,19.0,0.0,508.0,1213.0,705.0,8.85236220472441,8.873866446826051,0.021504242101642035,7.0,7.0,0.0,19.0,17.0,-2.0,8.726377952755906,8.0840890354493,-0.6422889173066064,6.0,6.0,0.0,20.0,18.799999999999955,-1.2000000000000455,0.6773386693346674,0.2879766618045426,-0.38936200753012473,0.5302651325662832,0.7572410918941446,0.2269759593278614,88.58197932053176,208.35021707670043,119.76823775616867
44,3.0,32.018,32.272666666666666,0.25466666666666526,28.0,28.0,0.0,54.0,55.0,1.0,11.191906005221933,11.412250217202432,0.2203442119804997,9.0,8.0,-1.0,22.0,23.0,1.0,8.102480417754569,8.315377932232842,0.2128975144782732,5.0,6.0,1.0,19.0,19.699999999999818,0.6999999999998181,1532.0,4604.0,3072.0,903.0,2756.0,1853.0,11.473975636766335,11.63679245283019,0.16281681606385412,9.0,9.0,0.0,21.0,23.0,2.0,7.861572535991141,8.333817126269956,0.47224459027881505,5.0,6.0,1.0,19.0,19.0,0.0,508.0,1491.0,983.0,8.85236220472441,9.04896042924212,0.19659822451771092,7.0,7.0,0.0,19.0,18.0,-1.0,8.726377952755906,8.310529845741113,-0.41584810701479213,6.0,5.0,-1.0,20.0,20.0,0.0,0.6773386693346674,0.2405400900150025,-0.4367985793196648,0.5302651325662832,0.7871311885314219,0.2568660559651388,88.58197932053176,249.43866943866945,160.8566901181377
45,1.2,32.058,32.276666666666664,0.2186666666666639,28.0,28.0,0.0,53.100000000000136,55.0,1.8999999999998636,10.852371409485638,11.130530973451327,0.27815956396568886,8.0,8.0,0.0,21.40000000000009,23.0,1.599999999999909,8.04742818971276,8.146570796460177,0.09914260674741726,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,1808.0,311.0,901.0,1068.0,167.0,11.27968923418424,11.375468164794007,0.09577893060976805,9.0,9.0,0.0,21.0,23.0,2.0,7.9245283018867925,8.29868913857678,0.37416083668998734,5.0,5.0,0.0,19.0,19.0,0.0,487.0,612.0,125.0,8.447638603696099,8.588235294117647,0.14059669042154788,6.0,6.0,0.0,16.400000000000034,17.0,0.5999999999999659,8.252566735112936,7.939542483660131,-0.31302425145280477,6.0,5.0,-1.0,19.400000000000034,18.0,-1.400000000000034,0.6878439219609805,0.5652355147978324,-0.12260840716314814,0.5407703851925963,0.5977490621092122,0.056978676916615845,87.22909090909091,106.15044247787611,18.921351568785198
45,1.5,32.058,32.30266666666667,0.24466666666666725,28.0,28.0,0.0,53.100000000000136,56.0,2.8999999999998636,10.852371409485638,11.253863134657836,0.4014917251721979,8.0,9.0,1.0,21.40000000000009,22.0,0.599999999999909,8.04742818971276,8.141721854304636,0.09429366459187705,5.0,6.0,1.0,19.0,19.0,0.0,1497.0,2265.0,768.0,901.0,1350.0,449.0,11.27968923418424,11.56074074074074,0.28105150655650135,9.0,9.0,0.0,21.0,22.0,1.0,7.9245283018867925,8.125185185185185,0.20065688329839215,5.0,6.0,1.0,19.0,19.0,0.0,487.0,752.0,265.0,8.447638603696099,8.644946808510639,0.19730820481454003,6.0,7.0,1.0,16.400000000000034,17.0,0.5999999999999659,8.252566735112936,8.253989361702128,0.001422626589192788,6.0,5.0,-1.0,19.400000000000034,20.0,0.5999999999999659,0.6878439219609805,0.4618206068689563,-0.22602331509202422,0.5407703851925963,0.6535511837279093,0.11278079853531298,87.22909090909091,129.92057761732852,42.691486708237605
45,2.0,32.058,32.31075,0.2527499999999989,28.0,28.0,0.0,53.100000000000136,55.0,1.8999999999998636,10.852371409485638,11.015619807244931,0.16324839775929334,8.0,8.0,0.0,21.40000000000009,23.0,1.599999999999909,8.04742818971276,8.140910601528747,0.09348241181598738,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,3009.0,1512.0,901.0,1774.0,873.0,11.27968923418424,11.390078917700112,0.11038968351587286,9.0,9.0,0.0,21.0,23.0,2.0,7.9245283018867925,8.293686583990981,0.36915828210418855,5.0,6.0,1.0,19.0,20.0,1.0,487.0,1013.0,526.0,8.447638603696099,8.629812438302073,0.18217383460597425,6.0,6.0,0.0,16.400000000000034,18.0,1.599999999999966,8.252566735112936,7.8390918065153015,-0.41347492859763424,6.0,5.0,-1.0,19.400000000000034,18.800000000000068,-0.5999999999999659,0.6878439219609805,0.34108527131782945,-0.3467586506431511,0.5407703851925963,0.7164291072768192,0.17565872208422284,87.22909090909091,175.9090909090909,88.67999999999999
45,2.4,32.058,31.918125,-0.13987499999999997,28.0,28.0,0.0,53.100000000000136,54.0,0.8999999999998636,10.852371409485638,10.589444444444444,-0.26292696504119384,8.0,8.0,0.0,21.40000000000009,21.0,-0.40000000000009095,8.04742818971276,8.294444444444444,0.24701625473168498,5.0,6.0,1.0,19.0,19.0,0.0,1497.0,3600.0,2103.0,901.0,2114.0,1213.0,11.27968923418424,10.883632923368022,-0.39605631081621695,9.0,9.0,0.0,21.0,20.0,-1.0,7.9245283018867925,8.519867549668874,0.5953392477820811,5.0,6.0,1.0,19.0,20.0,1.0,487.0,1219.0,732.0,8.447638603696099,8.598851517637408,0.15121291394130942,6.0,6.0,0.0,16.400000000000034,17.0,0.5999999999999659,8.252566735112936,8.126333059885152,-0.12623367522778395,6.0,5.0,-1.0,19.400000000000034,19.0,-0.4000000000000341,0.6878439219609805,0.28547614086267975,-0.4023677810983008,0.5407703851925963,0.754115440716816,0.21334505552421967,87.22909090909091,210.17518248175182,122.9460915726609
45,3.0,32.058,32.04783333333334,-0.010166666666663104,28.0,28.0,0.0,53.100000000000136,54.0,0.8999999999998636,10.852371409485638,11.087599293909973,0.23522788442433473,8.0,8.0,0.0,21.40000000000009,22.0,0.599999999999909,8.04742818971276,8.009929390997351,-0.037498798715407844,5.0,5.0,0.0,19.0,18.0,-1.0,1497.0,4532.0,3035.0,901.0,2667.0,1766.0,11.27968923418424,11.468316460442445,0.18862722625820538,9.0,9.0,0.0,21.0,22.0,1.0,7.9245283018867925,8.06674165729284,0.14221335540604674,5.0,5.0,0.0,19.0,18.0,-1.0,487.0,1520.0,1033.0,8.447638603696099,8.70592105263158,0.25828244893548025,6.0,6.0,0.0,16.400000000000034,17.0,0.5999999999999659,8.252566735112936,7.848026315789474,-0.4045404193234621,6.0,5.0,-1.0,19.400000000000034,18.0,-1.400000000000034,0.6878439219609805,0.23420570095015836,-0.4536382210108222,0.5407703851925963,0.7919653275545925,0.25119494236199613,87.22909090909091,256.1850533807829,168.95596247169198
46,1.2,32.388,32.3625,-0.025500000000000966,28.0,28.0,0.0,55.0,54.0,-1.0,11.163636363636364,11.035967302452317,-0.1276690611840472,8.0,9.0,1.0,23.0,22.0,-1.0,8.86038961038961,8.361852861035421,-0.498536749354189,6.0,6.0,0.0,20.0,19.0,-1.0,1540.0,1835.0,295.0,957.0,1141.0,184.0,11.596656217345872,11.45048203330412,-0.14617418404175275,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,8.112182296231376,-0.7561562617623547,6.0,6.0,0.0,20.0,19.0,-1.0,472.0,565.0,93.0,8.370762711864407,8.753982300884955,0.3832195890205483,6.0,7.0,1.0,16.0,18.0,2.0,8.709745762711865,8.842477876106194,0.13273211339432933,5.0,6.0,1.0,19.900000000000034,20.0,0.0999999999999659,0.6538269134567284,0.5831596498541058,-0.07066726360262254,0.5577788894447223,0.6065027094622759,0.0487238200175536,91.76740627390971,102.88777698355969,11.120370709649976
46,1.5,32.388,32.29966666666667,-0.08833333333333115,28.0,28.0,0.0,55.0,54.0,-1.0,11.163636363636364,11.34978354978355,0.18614718614718662,8.0,8.0,0.0,23.0,22.0,-1.0,8.86038961038961,7.9787878787878785,-0.8816017316017319,6.0,5.0,-1.0,20.0,19.0,-1.0,1540.0,2310.0,770.0,957.0,1428.0,471.0,11.596656217345872,11.599439775910364,0.0027835585644915284,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,7.925070028011205,-0.9432685299825261,6.0,5.0,-1.0,20.0,19.0,-1.0,472.0,716.0,244.0,8.370762711864407,9.097765363128492,0.727002651264085,6.0,7.0,1.0,16.0,18.0,2.0,8.709745762711865,8.097765363128492,-0.6119803995833735,5.0,5.0,0.0,19.900000000000034,18.0,-1.900000000000034,0.6538269134567284,0.4498166055351784,-0.20401030792155,0.5577788894447223,0.6635545181727243,0.10577562872800195,91.76740627390971,133.38769458858414,41.620288314674426
46,2.0,32.388,32.2755,-0.11249999999999716,28.0,28.0,0.0,55.0,54.0,-1.0,11.163636363636364,10.9793239251723,-0.18431243846406353,8.0,8.0,0.0,23.0,22.0,-1.0,8.86038961038961,8.25533311453889,-0.6050564958507199,6.0,6.0,0.0,20.0,19.0,-1.0,1540.0,3047.0,1507.0,957.0,1863.0,906.0,11.596656217345872,11.088030059044552,-0.5086261583013201,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,8.3467525496511,-0.5215860083426307,6.0,6.0,0.0,20.0,19.0,-1.0,472.0,951.0,479.0,8.370762711864407,8.520504731861198,0.1497420199967916,6.0,7.0,1.0,16.0,17.0,1.0,8.709745762711865,8.394321766561514,-0.31542399615035066,5.0,6.0,1.0,19.900000000000034,19.0,-0.9000000000000341,0.6538269134567284,0.35658914728682173,-0.29723776616990666,0.5577788894447223,0.7189297324331083,0.161150842988386,91.76740627390971,168.2608695652174,76.49346329130769
